Player,Event,Rating
DickStacy,ESL Australia & NZ Championship Season 6 Finals,0.83
DickStacy,AOC CyberGamer Premier League Winter 2018,1.30
DickStacy,Asia Minor Oceania Open Qualifier - FACEIT Major 2018,1.24
DickStacy,ESEA MDL Season 28 Australia,1.17
DickStacy,ESL Pro League Season 7 Finals,0.90
DickStacy,IEM Sydney 2018,0.88
DickStacy,ESL Pro League Season 7 Asia-Pacific,1.04
DickStacy,IEM Sydney 2018 Oceania Closed Qualifier,1.19
DickStacy,ESL Pro League Season 7 Oceania Closed Qualifier,0.89
DickStacy,CS:GO Asia Summit 2018,0.95
DickStacy,Alpha Invitational Season 1 Finals,0.81
DickStacy,ESL Australia & NZ Championship Season 6,1.18
DickStacy,Western Digital CyberGamer Premier League Autumn 2018,1.26
DickStacy,Alpha Invitational Season 1,1.15
DickStacy,ESEA MDL Season 27 Australia,1.20
DickStacy,IEM Katowice 2018 Oceania Closed Qualifier,1.10
DickStacy,ROG MASTERS 2017 Grand Finals,1.00
DickStacy,ZEN League Season 2 Finals,1.04
DickStacy,IeSF World Championship 2017,1.00
DickStacy,AOC CyberGamer Premier League Spring 2017 Finals,0.94
DickStacy,ROG MASTERS 2017 Asia-Pacific Regional Finals,1.20
DickStacy,ESEA MDL Season 26 Australia,1.23
DickStacy,Australian Esports Masters Season 2 Finals,1.16
DickStacy,eXTREMESLAND 2017 ANZ Regional Finals,0.76
DickStacy,AOC CyberGamer Premier League Spring 2017,1.27
DickStacy,ROG MASTERS 2017 Australian Open Qualifier,0.81
DickStacy,Unikrn TV Australian Showdown,1.11
DickStacy,eXTREMESLAND 2017 ANZ Closed Qualifier,1.22
DickStacy,AOC CyberGamer Premier League Winter 2017 Finals,1.10
DickStacy,Australian Esports Masters Season 1 Finals,1.01
DickStacy,DreamHack Masters Malmö 2017 Asia-Oceania Closed Qualifier,1.03
DickStacy,ZEN Esports Network League Season 1 Finals,0.79
DickStacy,DreamHack Masters Malmö 2017 Oceania Open Qualifier,1.16
DickStacy,ESEA MDL Season 25 Australia,0.95
DickStacy,AOC CyberGamer Premier League Winter 2017,0.96
DickStacy,ESEA Season 24 MDL Global Challenge,1.16
DickStacy,Asia Minor Oceania Qualifier - PGL Major Krakow 2017,0.79
DickStacy,ESEA MDL Season 24 Australia,1.15
DickStacy,IEM Sydney 2017 ANZ Closed Qualifier,1.02
DickStacy,ZEN Esports Network League Season 1,0.96
DickStacy,ZEN Esports Network League Season 1 ANZ Open Qualifier,1.03
DickStacy,Showmatch CS:GO,0.97
DickStacy,DreamHack Masters Las Vegas 2017 Oceania Qualifier,0.93
KILLDREAM,BLAST Pro Series Madrid 2019 Play-in Finals,1.12
KILLDREAM,GameAgents League Season 3,0.83
KILLDREAM,BLAST Pro Series Madrid 2019 Play-in,1.04
KILLDREAM,LOOT.BET HotShot Series Season 2,0.97
KILLDREAM,Kalashnikov Cup Season 2,0.74
KILLDREAM,ESL Masters Spain Winter 2018 Finals,1.12
KILLDREAM,ESEA Advanced Season 29 Europe,0.76
KILLDREAM,Master League Portugal Season II,1.18
KILLDREAM,IESF World Championship 2018,1.04
KILLDREAM,WESG 2018 Central Europe & Iberia Qualifier 1,0.88
KILLDREAM,IESF 2018 Portugal Finals,1.18
KILLDREAM,ESEA Advanced Season 28 Europe,0.88
KILLDREAM,ESL Masters Spain Spring 2018 Finals,1.13
KILLDREAM,DreamHack Open Valencia 2018,1.00
KILLDREAM,DreamHack Masters Stockholm 2018 Europe Open Qualifier,1.01
KILLDREAM,Superliga Orange Finals 2018,1.44
KILLDREAM,Europe Minor Open Qualifier #4 - FACEIT Major 2018,1.12
KILLDREAM,Master League Portugal,1.59
KILLDREAM,Moche XL Esports,1.10
KILLDREAM,DreamHack Open Valencia 2018 Iberia Qualifier,1.23
KILLDREAM,Nations Elite Esports Cup Iberian Qualifier,1.07
KILLDREAM,Famalicão Extreme Gaming,1.04
KILLDREAM,4Gamers CS:GO Masters,1.34
KILLDREAM,Europe Minor Qualifier 1 - PGL Major Krakow 2017,0.44
KILLDREAM,Minho Electronic Esports Cup,1.33
KILLDREAM,ECS Season 3 NA Development League Open Qualifier #2,0.85
KILLDREAM,AlienTech CS:GO League Season II Finals,1.17
KILLDREAM,Americas Minor - ELEAGUE Major 2017 - Closed Qualifier,1.06
KILLDREAM,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 2,1.40
KILLDREAM,ESWC 2016,1.11
KILLDREAM,ELEAGUE Season 2 North America Open Qualifier #3,1.28
KILLDREAM,ELEAGUE Season 2 North America Open Qualifier #2,0.98
KILLDREAM,ECS Season 2 NA Development League,0.92
KILLDREAM,Global Offensive Champions League Season 4,0.67
KILLDREAM,World Championships 2016 European Qualifier,1.06
KILLDREAM,DreamHack Valencia 2016,1.51
KILLDREAM,Game On CS:GO June Invitational,1.41
KILLDREAM,xfunction Challenge,1.34
KILLDREAM,AlienTech CS:GO League Season I Finals,1.15
KILLDREAM,AlienTech CS:GO Invitational I,1.60
KILLDREAM,Razer Rising Stars European League Qualifiers,1.49
KILLDREAM,AlienTech CS:GO League Season I,1.14
KILLDREAM,D!ngIT $2000 Weekly Cup #34,1.51
KILLDREAM,Operation: Kinguin #2,1.03
